Date,Day-number,MMM,AA,AAPL,AEP,ALL,AMD,AMGN,APD,ATT,BA,BAC,BMY,CAT,CL,COG,CPB,CTL,DD,DE,ED,EL,FORD,FLS,GD,HAL,IBM,JNJ,K,KO
6-Dec-02,37596.00,63.05,23.92,7.32,26.55,38.09,8.11,48.03,44.05,26.43,33.4,34.12,27.84,23.08,53.48,8.14,24.17,30.37,43.8,24.28,39.82,27.68,9.88,13.9,40.71,10.1,82.32,55.27,33.6,45.4
5-Dec-02,37595.00,62.95,23.93,7.48,27.19,38.34,8.25,46.93,43.5,26.25,32.96,33.79,27.02,23.16,52.56,8.11,24.27,29.71,43.11,24.39,39.62,27.58,10.02,13.97,40.69,9.96,83.06,55.87,33.08,45.03
4-Dec-02,37594.00,64,24.32,7.58,27.34,38.65,7.85,47.15,44.18,26.45,33.93,34.42,26.23,23.36,53.11,7.95,24.72,30.28,43.9,24.76,39.78,27.63,10.15,14.4,41.44,9.88,83.69,56.73,33.65,45.64
3-Dec-02,37593.00,64.1,24.77,7.59,28.34,38.96,8.12,48.57,43.55,26.93,34.24,34.65,26.48,23.65,51.7,7.96,24.04,30.73,44.28,24.26,40.2,27.91,9.96,14.91,41,10.1,85.21,55.83,33.3,44.9
2-Dec-02,37592.00,64.18,25.58,7.75,28.17,38.8,8.93,47.2,44.24,28.35,34.1,34.56,26.43,24.61,51.4,7.92,23.89,31.42,44,25.28,39.18,27.87,11.45,15.24,41.38,10.39,87.3,55.7,33.07,45.2
29-Nov-02,37589.00,64.92,25.55,7.86,28.42,39.03,8.5,48.29,44.22,28.5,34.05,35.04,26.5,24.95,51.39,7.7,24.15,30.88,44.62,25.58,39.75,27.28,11.38,15.22,40.72,10.5,87.1,57.02,33.37,45.64
27-Nov-02,37587.00,64.82,25.47,7.7,28.49,38.97,8.55,47.02,43.08,28.73,35.02,35.5,26.51,24.63,51.9,7.79,24.11,30.87,44.65,25.59,40.02,27.28,11.03,15.39,41.06,9.6,87.7,57.74,33.51,46.23
26-Nov-02,37586.00,62.7,24.5,7.98,28.11,38.37,7.96,46.85,41.36,27.45,33.67,34.78,26.22,23.54,51.15,7.62,23.74,29.91,43,24.9,39.68,25.98,10.82,14.55,40.02,9.3,85.06,56.41,33.71,44.8
25-Nov-02,37585.00,64.32,24.55,8,30.18,39.23,7.95,47.45,42.24,28.4,33.49,35.6,26.74,24.34,51.04,7.75,23.91,30.88,43.7,25.15,40.41,26.63,10.88,14.47,41.1,9.16,86.2,58.64,34.29,45.11
22-Nov-02,37582.00,64.86,24.5,8.18,28.54,39.32,6.86,47.86,42.25,27.55,34,35.64,26.5,24.28,51.57,7.6,23.7,30.97,43.1,24.86,40.68,27.1,10.21,14.3,41.4,9.42,84.43,58.55,34.85,45.41
21-Nov-02,37581.00,65.49,24.71,7.76,27.1,39.25,6.14,46.82,43.85,27.48,32.44,35.71,25.92,24.01,51.4,7.8,23.46,31.55,44.16,25.26,40.23,27.42,10.32,14.3,41.78,9.56,84.9,59.48,34.07,45.76
20-Nov-02,37580.00,64.36,22.74,7.64,26.7,40.06,5.55,45.73,43.4,26.2,31.73,34.75,25.06,23.26,53.13,7.69,23.6,30.23,42.62,24.75,40.69,27.8,8.93,13.56,40.22,9.04,81.61,60,34.47,46.08
19-Nov-02,37579.00,64.01,22.54,7.82,26.83,40.3,5.58,46.2,42.55,25.48,31.4,34.11,24.2,22.48,52.79,7.5,23.24,29.86,42.23,24.95,40.48,28.68,8.55,13.36,40.35,8.82,78.37,58.8,34.59,46.39
18-Nov-02,37578.00,63.75,22.76,7.98,27.15,39.93,6.52,47.75,42.4,25.64,30.92,33.7,24.54,22.31,52.65,7.57,22.45,29.74,42,24.03,40.9,28.42,8.8,13.51,39.57,8.9,79.18,59.08,33.77,45.92
15-Nov-02,37575.00,64.75,22.93,8.15,27.59,39.95,6.48,47.2,42.7,25.19,31.5,34.4,24.05,22.54,53.09,7.34,22.48,29.6,42.63,23.96,41.27,28.7,8.65,13.53,39.4,8.92,80.01,60.15,34.02,45.97
14-Nov-02,37574.00,65,23.28,7.8,26.85,39.24,6.59,44.9,42.37,24.4,31.35,34.38,24.3,22.14,52.93,7.31,21.92,29.15,42.78,24.29,40.91,27.64,8.8,13.26,38.85,8.86,80.72,60.46,32.82,45.14
13-Nov-02,37573.00,64.34,22.35,7.82,25.99,39.52,6.33,45.52,41.31,24.32,31.42,33.66,24.83,21.52,52.6,7.22,21.42,28.35,41.76,24.24,40.31,27.24,8.52,12.73,39.5,7.79,79.35,59.93,32.7,45.23
12-Nov-02,37572.00,63.9,22.93,7.58,25.47,39.2,6.37,44.2,41.08,25.01,31.66,33.68,26.64,21.3,52.88,7.52,19.79,27.96,42.08,24.36,39.45,28.15,8.63,12.67,40.03,7.94,79.15,60.02,32.02,44.31
11-Nov-02,37571.00,63.18,22.4,7.92,25.38,39.54,5.95,44.14,41.24,26.2,31.23,33.38,26.11,20.72,53.95,7.48,21,27.42,41.19,24.28,40.79,28.04,8.5,12.41,39.85,8.05,77.29,60,32.8,44.56
8-Nov-02,37568.00,64.14,23.25,8,25.24,40,6.1,45.34,42.54,27.21,33.18,33.56,26.9,21.58,54.03,7.49,21.06,28.61,42.33,24.5,40.58,28.38,8.74,12.61,40.8,8.29,77.59,60.27,31.93,44.52
7-Nov-02,37567.00,64.3,23.47,8.61,26.56,39.39,6.82,46.21,43.7,26.77,32.29,33.72,26.65,21.27,53.84,7.51,21.27,28.69,42.97,24.26,42.5,29.1,8.8,13.01,40.76,8.28,78.95,59.89,31.89,44.82
6-Nov-02,37566.00,65.24,23.85,8.45,28.58,39.6,7.23,50.08,45.04,27.8,33.58,35.04,26.99,21.78,53.4,7.47,21.55,29.45,43.4,23.47,43.91,28.4,9.35,13.29,41.02,8.98,81.54,60.27,31.81,45.4
5-Nov-02,37565.00,64.42,23.36,8.44,28.04,38.66,6.8,48.36,43.82,27.72,31.52,35.51,25.87,21.54,54.5,7.32,21.52,29.44,42.55,23.34,43.33,28.18,8.9,12.92,39.36,8.14,81.68,59.89,31.93,46.36
4-Nov-02,37564.00,64.15,23.52,8.18,28.23,39.23,6.73,46.6,43.92,27.87,29.67,35.13,25.36,21.43,53.29,7.39,21.35,29.55,41.68,23.46,43.85,28.22,8.56,12.9,38.75,8.31,82.5,58.71,31.94,45.7
1-Nov-02,37561.00,64.02,23.05,8.04,25.86,39.35,6.51,46.56,44.57,27.25,30.4,35.13,25.21,21.06,55,7.42,21.29,29.51,41.91,23.56,42.69,28.68,8.43,12.36,39.65,8.55,80.4,58.59,32.86,46.83
31-Oct-02,37560.00,63.47,22.06,8.04,25.64,39.78,6.14,48.04,44.2,25.66,29.75,34.9,24.61,20.42,54.98,7.29,21.08,28.33,41.25,23.2,42.57,29.12,8.46,11.72,39.56,8.09,78.94,58.75,31.86,46.48
30-Oct-02,37559.00,63.66,22.8,7.72,25.9,39.99,6.32,48.68,43.12,25.96,30.2,35.22,24.5,20.48,55.95,7.32,21.15,29.25,41.44,23.28,43.81,29.32,8.42,11.81,39.52,7.63,78.67,57.3,32.82,46.85
29-Oct-02,37558.00,62.88,22.37,7.8,25.18,39.5,5.83,49.07,42.8,25.25,29.7,34.72,23.5,20.23,55.69,7.07,21.45,27.91,41.2,23.02,43.74,29.06,8.35,11.47,39.24,7.39,76.74,56.25,33,46.38
28-Oct-02,37557.00,62.68,22.76,7.71,26.08,40.22,6.11,49.79,43.08,25.82,28.98,34.75,24,20.24,54.77,7.1,21.63,29.43,40.6,23.02,44.3,27.36,8.78,11.87,38.82,7.44,76.56,57.27,33,45.93
25-Oct-02,37554.00,63.86,23.27,7.34,24.65,40.45,6.09,48.68,43.86,24.97,30.32,34.91,24.15,20.72,55.77,7.1,22.63,28.28,41.65,23.5,43.85,27.1,8.72,11.9,39.9,7.44,74.56,57.76,35.15,46.97
24-Oct-02,37553.00,62.86,22.69,7.44,21.87,40.2,5.92,50,41.58,25.65,29.95,34.24,24.17,20.56,55.4,7.19,22.56,28.1,40.7,23.49,43.95,26.7,8.86,11.15,40.52,7.56,72.1,57.71,35.51,46.89
23-Oct-02,37552.00,64.68,23.08,7.35,21.78,41.32,5.85,49.8,43.9,25.85,30.7,35.05,23.79,21.4,56.6,7.48,22.65,26.8,40.97,23.84,43.83,27.45,9.17,11.15,40.72,7.84,74.6,57.95,35,47.94
22-Oct-02,37551.00,64.4,23.34,7.28,21.01,41,5.32,50.38,44.5,27.05,30.14,34.82,23.6,20.89,56.62,7.2,22.75,26.66,41.75,23.63,42.97,27.8,9.4,12.17,39.28,7.6,74.49,59.82,35.54,47.88
21-Oct-02,37550.00,64.5,23.73,7.17,20.15,41.3,5.55,50.48,46.19,25.75,30.36,35.18,23.45,21.46,57.91,7.47,23.42,26.08,42.2,24.52,43.95,28.37,9.55,10.7,39.4,7.88,75.55,61.11,36.06,48
18-Oct-02,37547.00,62.66,22.82,7.06,18.02,40.44,4.4,50.15,44.83,25.25,29,34.66,23.89,20.5,56.68,7.37,23.02,25.7,41.3,23.62,42.1,28.55,8.26,9.54,38.29,7.66,74.25,59.35,35.23,46.39
17-Oct-02,37546.00,62.54,22.5,7.28,18.36,39.87,4.33,50.38,45.65,24.5,29.98,34.29,23.68,20.18,55.7,7.49,22.65,25.7,42.05,23.46,41.61,28.57,8.49,9.56,38.94,7.48,72.2,60.2,34.75,45.9
16-Oct-02,37545.00,61.66,21.17,7.58,18.38,37.57,3.49,50.48,43.98,23.25,30.5,33.42,22.78,19.38,54.8,7.3,22.78,24.83,40.62,22.98,40.29,27.4,8.26,8.95,39.3,7.34,64.9,58.9,35,47.2
15-Oct-02,37544.00,62.62,21.65,7.38,19.5,37.16,4.2,49.19,45.82,23.76,32.15,32.88,22.85,18.99,56.09,7.57,22.98,25.07,41.47,23.14,41.98,29.4,8.87,9.65,40.11,7.5,68.48,59.56,35.12,52.48
14-Oct-02,37543.00,60.48,20.2,7.26,19.78,36.1,3.93,48.09,44.23,22.4,31.06,30.36,22.53,17.86,57,7.35,22.81,24.64,39.51,21.78,42.37,28.24,7.93,8.34,40.12,7.38,63.42,57.83,35.18,52.55
11-Oct-02,37540.00,60.3,20.34,7.06,21.14,36.15,3.76,48.24,44.46,22.45,32,29.7,21.64,18.29,56.4,6.97,22.59,23.89,39.64,22.38,42,27.86,8.32,8.4,39.98,7.04,63.92,56.7,34.45,51.45
10-Oct-02,37539.00,58.28,18.65,6.8,21.2,35,3.63,45.62,43.39,21.25,31.35,28.33,21.05,17.54,55.35,6.86,22.2,23.9,38.39,21.76,42.49,26.82,7.6,7.9,39.01,6.83,57.58,56.8,34.86,51.46
9-Oct-02,37538.00,56.16,18.03,6.84,17.69,33.41,3.56,45.79,40.59,20.36,30.44,27.08,21.63,16.93,54.58,6.74,22.02,23.25,36.12,21.08,40.92,26.28,7.15,8.07,37.91,6.39,55.07,56.2,34.87,51.63
8-Oct-02,37537.00,56.88,18.51,6.88,22.91,34.59,3.55,44.7,42.75,20.48,32.01,28.6,22.33,18.16,55.31,6.89,22.32,24.13,37.35,22.21,43.87,27.55,7.75,8.65,38.36,6.72,57.05,58.49,35.54,52.12
7-Oct-02,37536.00,55.44,18.63,7.02,24.51,34.1,3.2,43.66,41.12,21.03,32.38,27.8,21.9,17.94,54.75,6.89,22.15,24.4,37.3,21.78,42.85,27.1,8.5,8.7,41.2,7,56.86,56.7,34.87,50.13
4-Oct-02,37533.00,57.25,19.11,7.15,25.27,34.73,3.51,45.75,41.02,21.62,32.01,29,21.76,18,54.17,7.18,22.06,25.16,38.06,22,41.93,27.62,8.66,8.17,40.82,7.15,56.6,56.95,34.13,50.9
3-Oct-02,37532.00,57.51,20.1,7.08,27.97,35,3.63,44.75,41.2,21.8,34.31,29.9,23.15,18.74,54.18,7.3,22.5,25.4,37.74,23.03,42.21,28.05,9.16,8.88,41.54,7.3,60,57.98,34.1,50.62
2-Oct-02,37531.00,57.24,20.35,7.26,28.74,34.89,5.37,44.56,41.7,20.18,34.38,32.1,23.13,18.89,54.16,7.27,22.25,24.01,37.31,23.12,41.15,28.24,9.33,9.35,41.6,6.99,59.63,58.28,33.76,49.9
1-Oct-02,37530.00,58.14,20.75,7.25,29.98,36.19,5.27,41.7,44.38,20.82,36,33.08,24.45,19.34,54.8,7.41,22.98,23.55,39.63,23.6,41.61,28.4,9.9,10.17,41.99,7.02,61.17,56.3,33.87,50.06
30-Sep-02,37529.00,54.98,19.3,7.36,28.51,35.55,5.34,42,42.01,20.1,34.13,31.9,23.8,18.61,53.95,7.17,22.08,22.43,36.07,22.72,40.22,28.74,9.8,10,40.66,6.46,58.31,54.08,33.25,47.96
27-Sep-02,37526.00,56.28,19.3,7.35,28.61,35.51,5.74,43.66,42.21,20.15,34.7,32.04,24.49,18.75,54.71,7.08,22.27,23.27,37,22.5,40.51,30.25,9.63,8.7,41.1,6.6,60.36,55.1,33.2,48.49
26-Sep-02,37525.00,57.88,20,7.46,28.91,36.13,6.07,44.06,43.09,21.9,36.55,32.96,26.17,19.46,55.52,7.04,22.84,24.24,38.55,23.14,40.89,30.75,10.11,14.1,41.95,6.75,62.02,55.54,33.3,48.43
25-Sep-02,37524.00,56.65,19.98,7.32,27.06,35.24,5.93,42.07,41.49,22.59,35.41,31.75,25.55,19,53.68,6.83,21.91,24.07,38.3,22.65,39.4,29.63,9.97,14.09,41.02,6.5,63.01,53.65,32.68,48.49
24-Sep-02,37523.00,56.56,19.57,7.42,26.59,34.75,5.75,40.01,40.55,22.63,34.96,31,24.55,18.43,52.5,6.67,21.42,23.45,37.09,21.84,38.5,29.79,9.34,13.97,41.16,6.19,59.75,53.61,31.96,47.2
23-Sep-02,37522.00,58.74,20.31,7.44,26.62,35.75,5.98,41.72,42.11,22.71,35.4,31.92,24.24,18.83,53.49,6.94,21.61,24.1,38.38,22.62,39.16,30.42,9.66,14.45,42.24,6.6,63.37,52.85,32.17,47
20-Sep-02,37519.00,59.73,21.12,7.29,27.88,35.71,6.4,42.01,42.98,23.2,36.48,31.55,24.27,18.94,53.3,6.92,22.02,24.6,39.38,22.6,39.68,30.3,9.77,14.78,41.54,6.49,63.92,52.3,32.68,47.52
19-Sep-02,37518.00,58.6,20.12,7.51,29.25,36.31,6.27,45.48,42.68,23.38,35.52,31.68,24,19,53.41,7.04,21.59,24.58,38.35,22.78,40.07,29.68,9.87,15.07,41.58,6.6,64.8,51.96,32.12,47.67
18-Sep-02,37517.00,59.18,20.93,7.4,29.46,36.93,6.78,45.17,44.5,24.17,36.77,33.15,24.86,19.5,54.55,7.35,22.21,25.65,39.82,23.34,40.21,29.3,10.26,15.69,41.96,6.99,69.55,53.85,33.06,49.3
17-Sep-02,37516.00,58.34,21.52,7.25,28,36.97,6.83,45.29,44.52,24.3,36.29,34.02,25.19,19.72,54.8,7.34,22.2,25.83,39.51,23.28,39.47,30.36,10.47,16.75,41.35,7.08,71.75,53.59,32.52,48.95
16-Sep-02,37515.00,59.53,22.29,7.08,29.39,37.1,7.03,45.67,45.09,24.58,37.23,34.49,25.95,20.34,56.06,7.39,22.74,26.05,39.76,23.62,39.78,32.09,10.69,17.17,43.3,7.3,72.32,54.9,33.15,50.68
13-Sep-02,37512.00,59.92,21.99,7.07,29.4,37.51,7.21,45.08,45.44,24.55,35.58,34.15,26.11,20.32,55.5,7.37,22.56,26.41,40.08,24,39.65,31.52,10.65,17.35,41.51,7.06,72.5,54.14,32.59,49.65
12-Sep-02,37511.00,61.16,22.77,7.14,29.26,37.14,7.64,45.65,45.5,24.85,36.45,33.66,25.11,21.2,54.9,7.2,22.32,26.85,40.16,24.12,39.19,31.5,10.89,17.76,41.5,7,71.87,53.97,32.27,49.55
11-Sep-02,37510.00,61.95,23.87,7.16,30,37.33,8.24,46.05,46.65,25.85,37.08,34.37,25.83,21.48,55.91,7.41,22.91,27.14,41.11,23.47,39.95,33.13,11.16,18.27,40.24,7.18,74.2,55.48,33.15,51.1
10-Sep-02,37509.00,62.6,23.76,7.18,30.75,37.4,8.27,45.58,46.19,24.88,37.18,34.26,25.93,21.44,55.7,7.45,22.97,26.85,40.81,23.54,39.9,32,10.9,18.42,40.62,7.16,75.6,55.39,33.12,50.97
9-Sep-02,37508.00,62.03,23.3,7.19,32.37,37.5,7.97,44.75,45.28,24.54,37.35,34.62,25.31,21.56,55.85,7.37,23.02,26.08,39.8,23.74,39.98,31.31,10.8,17.97,39.63,6.92,74.5,55.2,32.96,50.35
6-Sep-02,37505.00,61.32,22.59,7.09,32.83,37.25,8.04,43.2,45.38,24,37.21,34.64,25.25,21.6,54.9,7.43,22.87,26.2,39.17,23.3,40.11,30.9,10.2,17.99,38.5,6.92,73.2,54.92,32.14,49.89
5-Sep-02,37504.00,60.36,22.15,7.24,32.78,37.08,7.99,44.12,44.13,23.47,36.03,33.66,25.11,21.28,56.14,7.17,22.8,25.55,37.25,22.72,40,30.92,10.69,17.4,38.91,6.84,72.18,54.42,32.23,49.35
4-Sep-02,37503.00,60.32,23.14,7.02,32.02,37,8.45,42.94,46.21,24.3,36.85,33.68,24.89,21.32,54.51,7.38,23.33,25.9,38.73,22.72,40.15,30.68,11.05,17.75,37.94,6.9,73.73,54.34,32.07,50.5
3-Sep-02,37502.00,60.02,23.52,7.38,32.38,36.42,8.26,45.03,44.69,23.1,35.46,33.56,24,21.32,52.68,7.31,22.93,25.84,38.88,22.52,40.18,29.5,10.94,17.31,37.28,6.9,72.35,52.68,31.61,49.92
30-Aug-02,37498.00,62.48,25.09,7.35,34.1,37.22,8.85,45.38,46.91,24.74,37.07,35.04,24.95,21.82,54.55,7.42,23.15,27.05,40.31,22.96,40.69,29.95,11.77,18.33,39.32,7.6,75.38,54.31,32.16,51
29-Aug-02,37497.00,62.32,24.68,7.35,34.93,37.42,8.76,45.18,46.54,25.8,37.17,35.18,24.29,21.66,53.65,7.55,23.1,28.15,39.98,22.67,40.95,29.82,11.63,18.53,38.38,7.38,76.62,54.16,32.37,50.4
28-Aug-02,37496.00,62.49,25.07,7.42,36.28,37.06,8.7,45.21,46.54,25.81,37.53,35,25.06,22.12,53.66,7.54,23.49,27.82,39.78,22.9,41.4,30.16,11.63,18.46,37.7,7.48,76.06,54.36,32.98,51.28
27-Aug-02,37495.00,63.44,26.7,7.76,36.42,37.96,9.09,46.84,48.18,26.56,37.03,35.7,25.29,22.42,54.07,7.9,23.67,28.5,41.14,23.44,41.79,30.2,11.89,18.45,38.1,7.65,77.96,54.75,33,52.52
26-Aug-02,37494.00,63.62,27.07,7.86,36.36,38.65,9.72,47.27,47.9,26.65,36.89,35.5,26.01,22.56,53.26,7.8,23.49,28.81,41.32,23.72,42.53,30.3,12.08,18.39,37.46,7.5,79.42,55.71,33.06,53.01
23-Aug-02,37491.00,63.14,26.87,7.98,35.17,38.35,9.67,48.54,46.93,26.3,37.13,34.7,25.43,22.42,53.77,7.7,23.39,28.04,41.12,23.52,42.1,30.36,11.78,18.19,39.12,7.34,80.4,54.82,33.1,52.7
22-Aug-02,37490.00,63.62,27.55,8.06,35.76,38.74,10.41,47.7,47.66,27.38,38.5,35.18,25.71,22.68,54.63,7.67,23.13,28.18,41.58,23.52,42.99,30.54,12.17,18.94,40.06,7.5,81.99,56.2,33.08,52.4
21-Aug-02,37489.00,64.4,27.02,7.96,34.38,37.92,10.7,46.67,46.39,28.11,37.57,34.77,24.6,22.23,54.71,7.5,22.03,27.79,41.11,23.48,42.55,29.76,11.95,18.44,40,7.12,81,54.89,33.06,52.74
20-Aug-02,37488.00,64.44,25.79,7.99,33.28,38.25,10.19,46.42,45.98,27.68,37.88,34.5,23.78,22.12,54.3,7.47,21.1,27.9,40.65,23.38,41.83,29.8,11.91,18,39.64,7.04,81.27,54.9,33.43,51.63
19-Aug-02,37487.00,64.65,26.11,7.9,32.48,38.41,10.5,47.53,46.8,29.87,38.5,35.05,23.82,22.34,54.9,7.57,21.89,30.12,41.39,23.66,42.04,29.47,12.13,18.31,40.03,7.44,82.49,55.9,34.3,51.7
16-Aug-02,37484.00,63.29,24.77,7.8,32.14,37.91,9.93,47.8,45.18,28.69,37.5,34.36,22.98,21.73,53.95,7.64,21.95,28.4,41.28,23.06,41.98,29.38,11.39,17.56,39,7.42,79.35,55.32,34.11,52.19
15-Aug-02,37483.00,63.4,25.43,7.58,32.7,37.67,9.1,47.53,45.51,28.06,37.49,34.7,22.66,22.08,54.8,7.54,21.91,28.28,41.74,23.12,42.23,28.37,11.61,17.7,38.15,7.56,76.5,55.97,34.52,51.41
14-Aug-02,37482.00,63.26,24.75,7.3,32.9,37.48,9.05,45.64,45.78,28.14,36.35,34.5,23.61,22.16,54.42,7.48,22.1,28,42.81,23.25,42.8,27.65,11.35,17.35,39.3,7.09,74.92,55.5,34.87,51.95
13-Aug-02,37481.00,62,25.33,7.5,32,36.74,8.5,47.98,44.85,26.63,37.23,33.68,22.78,22.1,53.23,7.23,21.87,26.4,41.2,23.1,42.08,26.16,11.44,17.15,39.5,6.68,71.9,53.37,34.62,50.26
12-Aug-02,37480.00,62.82,26.1,7.5,33,37.58,8.83,47.73,44.95,26.85,40.5,34.22,24.03,22.11,53.71,7.36,21.96,26.42,42.39,21.01,43.15,26.15,11.64,17.21,41.92,6.82,71.77,54.58,34.7,50.81
9-Aug-02,37477.00,63.08,26.2,7.65,32.64,37.8,8.83,48.03,45.64,26.96,41,34.4,23.96,22.28,54.07,7.29,22.22,26.62,42.63,21.52,43.11,27.35,11.84,17.38,42.31,6.89,71.83,54.51,34.72,51.1
8-Aug-02,37476.00,63.1,25.56,7.52,32.03,37.96,8.94,45.72,45.53,26.63,41.5,34.2,23.55,22.28,54.13,7.2,22.28,26.71,42.2,21.3,43.44,27.67,11.92,17.22,42.38,6.6,71.61,54.57,34.74,50.82
7-Aug-02,37475.00,61.9,25.23,7.37,31.59,37.45,8.6,44.23,44.39,25.72,41.1,32.62,23.25,21.42,52.5,6.91,22.2,25.69,41.14,20.64,43.19,27.96,12.28,16.87,40.52,6.09,69.12,52.51,34.19,49.01
6-Aug-02,37474.00,60.66,24.97,7,32.2,37.15,8.32,42.22,42.98,26.09,39.41,31.86,22.43,21.2,51.65,6.84,21.87,25.3,39.76,20.45,42.89,28.07,12.16,16.85,40.26,6.08,67.9,51.08,33.29,47.87
5-Aug-02,37473.00,58.35,24.1,7.22,31.2,36.71,7.57,43.51,41.01,26.1,38.61,31.03,21.97,20.2,50.92,6.48,22.06,25.08,38.1,19.9,41.28,28.1,11.76,15.88,39.4,5.75,65.99,50.1,33.55,48.36
2-Aug-02,37470.00,59.94,25.5,7.4,31.06,37.29,7.31,43.4,42,27.55,39.85,31.76,22.91,20.8,52.35,6.63,22.45,26.3,39.09,19.98,41.14,28.3,12.45,16.22,41.2,5.98,67.88,52.25,33.96,50.1
1-Aug-02,37469.00,61.06,26.29,7.63,32.41,38.15,7.73,45.64,44.31,27.45,40.63,32.4,22.61,21.63,52.42,6.72,23.06,26.3,41.53,20.82,41.4,30.2,13.05,16.82,40.58,6.28,68.25,51.42,34.15,49.93
31-Jul-02,37468.00,62.92,27.05,7.72,32.91,38.01,8.03,45.49,44.25,27.66,41.52,33.25,23.43,22.35,51.35,6.97,23.3,26.6,41.91,21.01,42.85,30.32,13.47,17.25,40.46,6.6,70.4,53,34.44,49.94
30-Jul-02,37467.00,62.74,26.13,7.51,33.36,37.31,8.45,44.02,44.35,26.31,41.65,32.14,22.77,22.66,51.3,6.83,22.9,25.1,42.1,20.8,42.1,29.92,13.2,17.7,41.42,6.8,71.79,50.94,33.99,48.15
29-Jul-02,37466.00,63.33,27.35,7.17,30.67,37,8.15,43.38,45.94,26.21,42.03,32.15,22.53,22.95,52.47,7.05,23.15,24.36,43.95,21.51,39.88,29.69,13.13,17.75,40.84,6.94,71.18,51.26,35,49.43
26-Jul-02,37463.00,60.42,25.6,7.18,29.3,35.09,7.82,41.94,44.34,26.25,42,30.82,20.75,21.78,50.25,6.63,22.5,23.12,41.88,20.98,39.16,28.7,12.6,16.61,42.35,6.49,66.4,49.61,33.34,47.45
25-Jul-02,37462.00,59.98,24.2,7.6,29.5,34.5,7.86,37.09,45.15,26.01,42.94,29.98,20.95,21.4,50.59,6.45,22.9,23.8,41.6,20.61,39,28.51,12.56,17.15,43.52,6.27,69.35,48.7,33.68,47.56
24-Jul-02,37461.00,59.86,24.94,7.24,26.31,35,8.46,35.6,43.8,24.72,41.19,29.5,20.55,21.6,49.99,6.55,22.6,23.65,40.28,20.84,36.76,28.95,12.64,17.2,42.8,5.6,69.54,47.7,31.35,46.85
23-Jul-02,37460.00,55.88,23.8,7.46,23.51,33.77,8.15,35.28,40.8,23.3,38.85,28.95,21.1,20,47.2,6.14,22,22.18,37.05,19.62,33.58,28.58,12.1,14.55,41.06,4.55,67.05,44.08,30.07,44.58
22-Jul-02,37459.00,54.5,24.85,7.48,26.02,34.5,8.42,35.46,41.52,23.96,38.53,30.14,21.8,20.32,45.31,6.4,21.94,22.99,36.82,19.14,35.44,28.59,12.27,23.24,40.16,4.98,68.5,42.53,30,45.89
19-Jul-02,37456.00,54.44,27,7.5,28.3,35.08,8.49,33.92,42.58,26.68,39.92,30.76,22.2,20.7,44.36,6.59,22,24.86,38.3,19.43,34.87,29.45,12.39,24.23,40.08,5.78,72,41.85,30.88,45.09
18-Jul-02,37455.00,58.32,28.23,7.82,31.31,35,8.72,37.1,44.58,27.74,41.29,31.3,22.5,21.34,46.18,6.68,23.43,26.48,40.11,19.96,36.35,30.14,12.81,24.7,43.66,6.36,72.05,49.73,31.85,47.93
17-Jul-02,37454.00,58.73,28.86,8.93,34.45,34.08,9.33,32.87,45.38,28.89,42.94,32.5,24.13,21.62,47.15,6.77,24.34,28.03,41,20.61,37.05,30.8,12.52,24.84,45.08,6.42,70.69,51.24,32.73,50
16-Jul-02,37453.00,57.95,28.76,9.12,35.57,34.22,9.4,31.07,44.7,29.57,40.87,33.15,23.98,21.5,47.69,6.69,23.25,28.35,41.15,20.76,37.15,30.8,12.5,24.9,48.88,6.52,69.01,50.1,32.13,50.37
15-Jul-02,37452.00,59.44,29.2,8.73,36.52,34.85,9.25,34.3,46.19,29.51,39.76,33.9,23.9,22.6,48.75,6.68,24.24,27.25,42.05,21.6,37.58,30.89,12.8,26.62,47.12,6.55,70.93,49,33.36,52
12-Jul-02,37449.00,60.44,30.12,9.15,35.51,35.36,9.1,34.41,47.36,29.64,40.15,34.3,22.7,22.75,49.48,6.82,24.07,28.32,43.28,21.78,37.6,31.7,12.61,27.53,48.16,6.76,69.21,50.5,32.77,51.05
11-Jul-02,37448.00,60.7,30.36,8.66,37.04,35.43,9.33,32.53,46.74,30.65,41.17,34.58,22.11,22.54,50.52,6.82,24.84,28.9,43.79,22.32,38.65,32.02,13.18,27.64,49.64,6.64,69.41,50.98,33.49,53.11
10-Jul-02,37447.00,62,30.4,8.76,35.27,35.75,9.01,34.93,47.41,30.01,40.8,34.05,23.15,22.75,49.55,7.01,24.81,28.47,44.07,22.54,37.75,32.15,13.99,27.65,51.63,6.78,68.76,50.3,32.99,54.7
9-Jul-02,37446.00,64,31.96,9,36.95,36.67,8.98,36.21,49.47,30.58,43.22,35.12,23.88,23.56,50.04,7.19,25.83,28.97,44.85,23.15,39,32.6,15.11,27.5,53.33,7.06,69.67,52.62,33.51,56.44
8-Jul-02,37445.00,64.58,32.5,9.37,38.73,36.83,9.05,37.93,50.73,31.61,44.1,35.97,24.77,23.92,51.29,7.17,26.42,29.36,45.12,23.68,39.94,32.87,15.15,27.86,53.02,7.16,71.3,53.58,34.62,57.28
5-Jul-02,37442.00,64.94,33.38,8.78,38.88,36.99,9.34,35.83,51.35,31.7,45,35.41,25.5,24.12,51.74,7.31,26.77,29.5,44.95,24.42,40.05,32.82,15.69,28.15,53.12,7.49,73.5,54.59,35.19,56.47
